79
61
63
20
73
59
11
34
6
24
19
44
44
1
51
42
10
37
21
45
5
29
66
3
77
65
5
62
65
79
5
4
54
50
1
51
67
2
41
57
20
37
10
60
54
74
65
59
18
68
5
1
32
26
30
62
4
44
10
22
19
49
7
12
15
21
64
6
1
37
41
49
60
20
1
64
72
5
5
22
75
26
45
46
11
58
104
10
17
56
2
60
16
51
41
65
12
25
54
59
55
54
46
27
38
55
64
19
65
13
16
39
56
4
23
32
3
10
38
49
60
59
55
11
55
49
64
50
57
51
48
62
40
64
21
26
17
49
88
59
43
71
51
77
77
66
59
45
4
52
19
31
40
11
19
15
23
67
43
52
64
64
8
73
70
48
40
46
21
66
12
51
90
49
48
26
18
41
18
86
26
26
5
31
79
44
25
67
78
37
52
30
14
10
47
65
38
42
45
12
34
45
43
5
52
53
66
87
6
11
31
89
42
20
50
50
35
79
27
8
79
2
90
21
60
70
34
53
15
62
11
63
60
68
42
42
29
73
60
14
60
61
42
30
6
41
61
70
16
3
71
59
10
57
2
96
49
28
17
19
45
87
63
86
2
34
42
19
1
47
14
29
43
79
46
16
32
55
57
53
39
20
96
35
63
12
21
26
60
53
61
9
69
15
13
50
6
12
16
51
36
41
14
19
71
44
64
65
36
17
62
48
80
37
22
52
38
39
16
57
52
74
28
48
45
60
60
37
28
7
9
66
45
4
68
69
51
54
51
1
23
60
12
57
47
80
55
38
31
62
24
63
91
58
16
38
13
5
5
69
72
40
37
37
29
8
24
21
3
22
19
6
65
52
27
53
57
19
49
42
62
40
64
54
31
46
2
46
64
71
79
12
67
13
52
45
79
76
67
61
51
55
47
6
58
27
18
75
52
24
53
69
52
17
32
109
55
20
18
41
64
29
73
49
55
57
2
42
70
59
41
67
48
37
2
35
66
105
36
17
1
52
90
75
43
49
42
62
6
64
49
50
50
22
101
41
15
10
63
66
44
35
61
56
45
19
37
15
29
32
63
11
55
54
90
15
62
6
12
11
17
68
1
29
60
41
50
48
69
3
99
20
55
41
1
35
39
62
54
7
8
84
21
54
100
28
8
77
65
48
2
19
38
7
9
50
68
41
28
52
59
51
55
27
25
19
20
11
42
2
4
66
73
57
17
13
51
22
51
54
68
37
59
73
29
52
52
25
43
6
82
49
23
53
67
65
12
36
55
7
46
49
20
51
56
32
60
58
59
22
4
66
33
51
18
21
6
4
7
60
10
65
38
55
58
67
51
54
14
45
38
23
7
5
14
10
14
55
89
30
70
51
28
72
23
58
37
94
44
44
17
20
8
35
46
8
66
12
89
39
12
90
52
80
65
39
30
53
21
12
7
59
77
40
58
56
31
71
23
52
73
64
56
52
19
104
8
54
17
75
39
43
26
21
41
110
46
48
58
66
44
33
56
46
65
23
18
51
5
91
36
64
26
13
45
8
65
44
13
69
79
55
94
54
10
21
85
55
44
20
46
30
43
22
59
59
66
55
75
27
3
3
37
71
21
86
7
5
44
64
36
66
31
22
73
102
9
32
21
29
49
62
44
4
75
46
65
9
75
74
54
44
13
51
56
52
85
28
63
56
62
5
54
85
16
19
21
10
11
76
13
25
45
40
13
30
80
12
33
51
10
70
5
49
51
35
1
53
10
20
42
42
41
60
60
56
47
20
71
73
65
42
12
19
58
34
55
54
20
52
48
45
16
1
53
66
37
69
42
53
12
72
30
45
43
1
41
66
22
49
55
52
56
36
55
2
66
58
79
74
62
58
58
12
39
65
49
14
69
60
83
44
69
25
87
24
94
27
21
10
29
48
48
61
49
50
68
3
13
49
77
47
41
36
40
35
80
23
56
35
41
45
55
42
60
6
38
25
28
2
24
66
53
45
61
47
51
54
45
3
35
19
8
17
88
107
59
32
47
11
79
45
46
55
3
4
33
5
18
66
82
15
55
34
29
37
51
55
4
8
33
57
2
34
17
51
83
69
63
60
12
77
24
40
42
46
8
70
20
35
67
52
75
60
54
23
57
20
11
68
72
74
71
34
11
66
9
6
41
8
32
89
20
105
2
40
50
91
62
73
42
70
56
10
24
30
65
71
12
36
10
28
83
54
25
75
13
61
49
67
46
44
52
5
62
28
63
89
62
42
47
8
18
50
25
45
13
52
77
13
26
50
57
59
7
32
50
26
74
65
67
45
15
68
48
28
44
5
91
72
78
51
64
32
39
60
49
49
21
51
5
19
25
43
97
41
15
53
69
36
51
46
29
37
14
23
31
26
36
6
10
54
9
5
65
28
34
47
47
105
68
67
12
32
48
54
38
11
4
85
6
68
18
43
35
30
59
63
43
36
42
79
2
29
28
47
41
40
82
2
27
64
21
63
21
5
69
72
83
43
18
4
71
66
36
45
60
70
67
37
43
51
34
29
67
76
12
50
40
78
22
55
71
74
42
52
37
70
67
9
20
105
47
26
65
66
72
63
50
16
86
1
6
81
17
58
53
56
70
71
65
42
43
20
50
75
27
1
44
70
65
16
56
51
13
83
24
61
77
76
34
29
32
36
67
55
62
42
15
50
5
20
45
25
51
38
65
2
65
65
2
71
82
16
20
40
102
28
80
63
55
42
18
30
82
31
74
6
11
68
6
48
6
81
13
64
108
52
69
28
50
61
38
23
42
34
22
8
43
20
47
32
63
56
83
50
58
68
53
50
51
65
33
6
18
51
14
52
51
50
9
41
74
1
62
71
27
72
32
9
76
45
57
71
26
39
66
59
43
6
85
49
28
42
96
56
69
52
42
19
76
72
47
8
85
73
53
42
36
45
48
92
51
24
24
59
70
46
79
71
50
4
14
24
50
61
62
49
54
57
49
19
35
25
59
29
30
5
62
63
53
68
29
3
42
55
3
72
43
62
63
42
71
80
53
61
7
39
60
42
17
9
1
18
34
68
80
21
48
58
97
48
9
16
25
71
16
24
31
44
33
52
10
66
38
50
64
35
37
12
10
87
53
36
25
8
71
54
67
37
57
21
69
13
31
21
63
27
47
49
38
80
83
48
63
24
80
37
18
1
39
57
70
70
35
71
47
90
4
38
41
19
77
23
54
30
44
17
32
62
19
25
34
74
7
67
6
77
28
47
15
50
44
64
62
64
3
64
46
52
66
41
24
65
24
55
72
8
46
25
17
11
48
20
61
38
3
69
65
39
52
67
52
26
22
67
19
26
5
47
33
66
30
55
14
67
65
55
36
18
24
41
56
80
24
38
29
42
36
15
87
21
35
63
53
28
58
60
91
19
46
60
69
39
56
86
15
6
57
65
34
58
65
41
47
49
25
20
68
49
53
39
17
109
20
51
32
52
66
77
40
63
56
39
24
47
54
44
70
7
15
25
64
57
50
39
38
55
20
27
18
1
13
66
39
39
35
55
34
42
79
33
52
56
64
29
84
53
16
107
16
1
37
53
9
6
59
64
8
35
56
61
45
101
46
3
14
87
16
77
43
18
62
48
66
34
60
40
67
19
70
69
20
51
43
65
88
42
51
