time,userid,status
2023-04-16T12:52:10,704720,200
2023-04-16T12:52:10,407850,200
2023-04-16T12:52:11,631567,200
2023-04-16T12:52:11,497595,200
2023-04-16T12:52:11,459258,200
2023-04-16T12:52:12,500690,200
2023-04-16T12:52:12,631450,200
2023-04-16T12:52:13,518931,200
2023-04-16T12:52:13,823045,200
2023-04-16T12:52:13,402810,200
2023-04-16T12:52:14,977688,200
2023-04-16T12:52:14,52067,200
2023-04-16T12:52:14,564685,200
2023-04-16T12:52:14,415760,200
2023-04-16T12:52:15,101287,200
2023-04-16T12:52:16,828211,200
2023-04-16T12:52:16,989169,200
2023-04-16T12:52:17,437600,200
2023-04-16T12:52:17,288958,200
2023-04-16T12:52:17,324586,200
2023-04-16T12:52:17,796507,200
2023-04-16T12:52:19,23505,200
2023-04-16T12:52:19,840124,200
2023-04-16T12:52:19,500173,200
2023-04-16T12:52:19,8470,200
2023-04-16T12:52:20,883968,200
2023-04-16T12:52:20,927732,200
2023-04-16T12:52:20,124636,200
2023-04-16T12:52:21,381389,200
2023-04-16T12:52:21,611591,200
2023-04-16T12:52:21,267663,200
2023-04-16T12:52:22,885669,200
2023-04-16T12:52:23,299270,200
2023-04-16T12:52:24,79462,200
2023-04-16T12:52:24,264396,200
2023-04-16T12:52:25,378371,200
2023-04-16T12:52:25,563299,200
2023-04-16T12:52:26,517403,200
2023-04-16T12:52:26,604079,200
2023-04-16T12:52:27,794228,200
2023-04-16T12:52:27,491261,200
2023-04-16T12:52:27,868162,200
2023-04-16T12:52:27,922202,200
2023-04-16T12:52:28,935197,200
2023-04-16T12:52:29,957302,200
2023-04-16T12:52:29,434678,200
2023-04-16T12:52:30,820635,200
2023-04-16T12:52:30,768021,200
2023-04-16T12:52:30,81010,200
2023-04-16T12:52:31,888620,200
2023-04-16T12:52:31,838790,200
2023-04-16T12:52:32,588097,200
2023-04-16T12:52:32,680811,200
2023-04-16T12:52:32,921355,200
2023-04-16T12:52:33,744042,200
2023-04-16T12:52:33,142935,200
2023-04-16T12:52:33,494118,200
2023-04-16T12:52:34,384181,200
2023-04-16T12:52:34,261512,200
2023-04-16T12:52:34,489999,200
2023-04-16T12:52:35,502550,200
2023-04-16T12:52:35,268503,200
2023-04-16T12:52:35,251394,200
2023-04-16T12:52:35,417299,200
2023-04-16T12:52:36,623048,200
2023-04-16T12:52:37,637407,200
2023-04-16T12:52:37,918347,200
2023-04-16T12:52:37,596682,200
2023-04-16T12:52:38,832479,200
2023-04-16T12:52:39,592850,200
2023-04-16T12:52:39,875700,200
2023-04-16T12:52:39,512933,200
2023-04-16T12:52:39,229144,200
2023-04-16T12:52:40,531761,200
2023-04-16T12:52:40,377554,200
2023-04-16T12:52:40,990147,200
2023-04-16T12:52:40,55971,200
2023-04-16T12:52:41,844780,200
2023-04-16T12:52:42,31063,200
2023-04-16T12:52:42,774617,200
2023-04-16T12:52:43,194160,200
2023-04-16T12:52:43,987533,200
2023-04-16T12:52:43,418509,200
2023-04-16T12:52:43,547904,200
2023-04-16T12:52:43,656604,200
2023-04-16T12:52:43,255536,200
2023-04-16T12:52:43,305551,200
2023-04-16T12:52:44,504205,200
2023-04-16T12:52:44,501581,200
2023-04-16T12:52:45,480135,200
2023-04-16T12:52:45,15699,200
2023-04-16T12:52:45,534027,200
2023-04-16T12:52:46,526526,200
2023-04-16T12:52:46,173167,200
2023-04-16T12:52:47,976305,200
2023-04-16T12:52:47,939908,200
2023-04-16T12:52:47,108815,200
2023-04-16T12:52:48,778588,200
2023-04-16T12:52:48,502081,200
2023-04-16T12:52:48,149675,200
2023-04-16T12:52:48,909182,200
2023-04-16T12:52:48,440674,200
2023-04-16T12:52:49,987637,200
2023-04-16T12:52:50,174148,200
2023-04-16T12:52:51,499961,200
2023-04-16T12:52:52,885849,200
2023-04-16T12:52:53,388137,200
2023-04-16T12:52:53,385682,200
2023-04-16T12:52:54,57654,200
2023-04-16T12:52:54,5304,200
2023-04-16T12:52:54,983687,200
2023-04-16T12:52:55,860692,200
2023-04-16T12:52:55,508231,200
2023-04-16T12:52:55,844792,200
2023-04-16T12:52:56,780955,200
2023-04-16T12:52:56,449921,200
2023-04-16T12:52:56,669792,200
2023-04-16T12:52:57,587435,200
2023-04-16T12:52:57,347452,200
2023-04-16T12:52:57,47927,200
2023-04-16T12:52:58,395880,200
2023-04-16T12:52:58,525457,200
2023-04-16T12:52:59,405991,200
2023-04-16T12:52:59,421688,200
2023-04-16T12:53:00,978635,200
2023-04-16T12:53:00,874541,200
2023-04-16T12:53:00,620401,200
2023-04-16T12:53:01,652185,200
2023-04-16T12:53:01,212099,200
2023-04-16T12:53:01,618116,200
2023-04-16T12:53:02,278378,200
2023-04-16T12:53:03,412695,200
2023-04-16T12:53:03,207420,200
2023-04-16T12:53:04,456681,200
2023-04-16T12:53:05,192541,200
2023-04-16T12:53:05,4022,200
2023-04-16T12:53:06,47645,200
2023-04-16T12:53:06,239778,200
2023-04-16T12:53:06,278284,200
2023-04-16T12:53:06,463567,200
2023-04-16T12:53:07,418739,200
2023-04-16T12:53:07,313235,200
2023-04-16T12:53:07,368996,200
2023-04-16T12:53:07,706976,200
2023-04-16T12:53:08,665977,200
2023-04-16T12:53:08,229177,200
2023-04-16T12:53:09,529060,200
2023-04-16T12:53:09,585453,200
2023-04-16T12:53:09,440891,200
2023-04-16T12:53:10,860389,200
2023-04-16T12:53:10,151674,200
2023-04-16T12:53:10,106915,200
2023-04-16T12:53:11,59318,200
2023-04-16T12:53:11,849397,200
2023-04-16T12:53:11,935490,200
2023-04-16T12:53:11,848849,200
2023-04-16T12:53:12,605659,200
2023-04-16T12:53:12,279040,200
2023-04-16T12:53:12,551931,200
2023-04-16T12:53:12,100760,200
2023-04-16T12:53:13,875795,200
2023-04-16T12:53:13,507920,200
2023-04-16T12:53:14,202656,200
2023-04-16T12:53:14,47116,200
2023-04-16T12:53:14,18026,200
2023-04-16T12:53:15,621750,200
2023-04-16T12:53:15,974427,200
2023-04-16T12:53:16,330770,200
2023-04-16T12:53:16,842885,200
2023-04-16T12:53:17,768333,200
2023-04-16T12:53:17,874656,200
2023-04-16T12:53:17,112853,200
2023-04-16T12:53:18,888489,200
2023-04-16T12:53:18,421502,200
2023-04-16T12:53:19,835957,200
2023-04-16T12:53:19,263701,200
2023-04-16T12:53:19,771497,200
2023-04-16T12:53:19,518846,200
2023-04-16T12:53:20,108155,200
2023-04-16T12:53:20,104586,200
2023-04-16T12:53:20,811094,200
2023-04-16T12:53:20,497720,200
2023-04-16T12:53:21,922252,200
2023-04-16T12:53:21,976165,200
2023-04-16T12:53:22,34980,200
2023-04-16T12:53:22,346283,200
2023-04-16T12:53:23,615079,200
2023-04-16T12:53:23,22243,200
2023-04-16T12:53:23,370225,200
2023-04-16T12:53:23,464316,200
2023-04-16T12:53:24,434461,200
2023-04-16T12:53:24,425451,200
2023-04-16T12:53:24,861404,200
2023-04-16T12:53:25,453998,200
2023-04-16T12:53:25,791407,200
2023-04-16T12:53:25,926871,200
2023-04-16T12:53:26,404804,200
2023-04-16T12:53:26,29677,200
2023-04-16T12:53:26,728302,200
2023-04-16T12:53:27,528424,200
2023-04-16T12:53:27,170047,200
2023-04-16T12:53:28,208289,200
2023-04-16T12:53:28,30193,200
2023-04-16T12:53:28,468629,200
2023-04-16T12:53:28,217080,200
2023-04-16T12:53:28,950416,200
2023-04-16T12:53:28,926279,200
2023-04-16T12:53:29,206056,200
2023-04-16T12:53:29,255818,200
2023-04-16T12:53:29,52680,200
2023-04-16T12:53:30,102557,200
2023-04-16T12:53:31,462163,200
2023-04-16T12:53:31,86235,200
2023-04-16T12:53:31,279846,200
2023-04-16T12:53:31,244860,200
2023-04-16T12:53:32,311355,200
2023-04-16T12:53:32,809734,200
2023-04-16T12:53:33,63121,200
2023-04-16T12:53:33,671347,200
2023-04-16T12:53:33,277272,200
2023-04-16T12:53:34,81743,200
2023-04-16T12:53:34,244494,200
2023-04-16T12:53:35,22756,200
2023-04-16T12:53:35,213597,200
2023-04-16T12:53:35,695816,200
2023-04-16T12:53:36,288263,200
2023-04-16T12:53:36,766842,200
2023-04-16T12:53:36,346788,200
2023-04-16T12:53:37,366008,200
2023-04-16T12:53:37,771495,200
2023-04-16T12:53:37,353819,200
2023-04-16T12:53:38,664066,200
2023-04-16T12:53:38,804040,200
2023-04-16T12:53:39,215745,200
2023-04-16T12:53:39,45625,200
2023-04-16T12:53:40,289824,200
2023-04-16T12:53:41,278275,200
2023-04-16T12:53:41,225141,200
2023-04-16T12:53:41,562844,200
2023-04-16T12:53:41,326816,200
2023-04-16T12:53:42,720527,200
2023-04-16T12:53:42,78547,200
2023-04-16T12:53:42,809547,200
2023-04-16T12:53:43,864958,200
2023-04-16T12:53:44,321073,200
2023-04-16T12:53:44,714102,200
2023-04-16T12:53:45,470342,200
2023-04-16T12:53:45,488156,200
2023-04-16T12:53:45,934663,200
2023-04-16T12:53:45,45614,200
2023-04-16T12:53:46,299150,200
2023-04-16T12:53:46,552608,200
2023-04-16T12:53:46,658059,200
2023-04-16T12:53:47,104385,200
2023-04-16T12:53:47,812828,200
2023-04-16T12:53:47,448961,200
2023-04-16T12:53:48,294812,200
2023-04-16T12:53:48,516358,200
2023-04-16T12:53:48,375193,200
2023-04-16T12:53:49,185273,200
2023-04-16T12:53:49,884523,200
2023-04-16T12:53:50,612217,200
2023-04-16T12:53:50,798283,200
2023-04-16T12:53:51,254376,200
2023-04-16T12:53:52,587085,200
2023-04-16T12:53:52,435302,200
2023-04-16T12:53:52,421303,200
2023-04-16T12:53:53,554294,200
2023-04-16T12:53:53,868533,200
2023-04-16T12:53:53,669447,200
2023-04-16T12:53:54,1136,200
2023-04-16T12:53:55,129094,200
2023-04-16T12:53:55,647533,200
2023-04-16T12:53:56,787026,200
2023-04-16T12:53:56,206197,200
2023-04-16T12:53:57,23746,200
2023-04-16T12:53:57,571186,200
2023-04-16T12:53:58,702599,200
2023-04-16T12:53:58,274034,200
2023-04-16T12:53:59,545206,200
2023-04-16T12:53:59,945447,200
2023-04-16T12:54:00,993521,200
2023-04-16T12:54:01,427780,200
2023-04-16T12:54:01,265332,200
2023-04-16T12:54:01,270837,200
2023-04-16T12:54:02,127393,200
2023-04-16T12:54:02,542105,200
2023-04-16T12:54:03,562315,200
2023-04-16T12:54:04,19097,200
2023-04-16T12:54:04,633820,200
2023-04-16T12:54:04,47301,200
2023-04-16T12:54:05,151245,200
2023-04-16T12:54:05,182933,200
2023-04-16T12:54:06,160334,200
2023-04-16T12:54:06,602755,200
2023-04-16T12:54:07,787813,200
2023-04-16T12:54:07,535105,200
2023-04-16T12:54:08,475443,200
2023-04-16T12:54:08,111107,200
2023-04-16T12:54:08,591239,200
2023-04-16T12:54:09,307040,200
2023-04-16T12:54:09,72720,200
2023-04-16T12:54:09,466347,200
2023-04-16T12:54:10,720156,200
2023-04-16T12:54:11,757663,200
2023-04-16T12:54:11,203851,200
2023-04-16T12:54:11,626580,200
2023-04-16T12:54:11,116757,200
2023-04-16T12:54:11,523703,200
2023-04-16T12:54:12,197605,200
2023-04-16T12:54:12,323087,200
2023-04-16T12:54:12,998692,200
2023-04-16T12:54:12,614999,200
2023-04-16T12:54:13,651485,200
2023-04-16T12:54:13,884947,200
2023-04-16T12:54:13,79178,200
2023-04-16T12:54:13,747221,200
2023-04-16T12:54:14,222088,200
2023-04-16T12:54:14,662511,200
2023-04-16T12:54:15,578458,200
2023-04-16T12:54:15,153497,200
2023-04-16T12:54:15,700482,200
2023-04-16T12:54:16,115631,200
2023-04-16T12:54:16,186144,200
2023-04-16T12:54:16,886002,200
2023-04-16T12:54:17,81164,200
2023-04-16T12:54:17,578961,200
2023-04-16T12:54:17,224713,200
2023-04-16T12:54:18,999314,200
2023-04-16T12:54:18,667185,200
2023-04-16T12:54:19,879598,200
2023-04-16T12:54:19,159947,200
2023-04-16T12:54:20,514765,200
2023-04-16T12:54:20,287745,200
2023-04-16T12:54:21,609981,200
2023-04-16T12:54:21,40643,200
2023-04-16T12:54:21,963262,200
2023-04-16T12:54:21,737069,200
2023-04-16T12:54:22,9986,200
2023-04-16T12:54:22,987158,200
2023-04-16T12:54:23,923955,200
2023-04-16T12:54:23,158158,200
2023-04-16T12:54:23,634042,200
2023-04-16T12:54:24,365481,200
2023-04-16T12:54:24,157703,200
2023-04-16T12:54:25,16410,200
2023-04-16T12:54:25,93033,200
2023-04-16T12:54:26,61830,200
2023-04-16T12:54:27,684556,200
2023-04-16T12:54:27,914766,200
2023-04-16T12:54:28,720379,200
2023-04-16T12:54:28,79035,200
2023-04-16T12:54:28,234198,200
2023-04-16T12:54:28,377051,200
2023-04-16T12:54:29,206985,200
2023-04-16T12:54:29,844640,200
2023-04-16T12:54:30,52491,200
2023-04-16T12:54:30,270513,200
2023-04-16T12:54:31,640275,200
2023-04-16T12:54:31,442887,200
2023-04-16T12:54:32,654171,200
2023-04-16T12:54:32,495085,200
2023-04-16T12:54:32,50826,200
2023-04-16T12:54:33,245698,200
2023-04-16T12:54:33,575719,200
2023-04-16T12:54:34,763655,200
2023-04-16T12:54:34,283665,200
2023-04-16T12:54:34,84577,200
2023-04-16T12:54:34,91675,200
2023-04-16T12:54:34,327083,200
2023-04-16T12:54:35,162306,200
2023-04-16T12:54:35,958497,200
2023-04-16T12:54:35,780650,200
2023-04-16T12:54:35,879506,200
2023-04-16T12:54:36,160131,200
2023-04-16T12:54:36,160497,200
2023-04-16T12:54:37,927972,200
2023-04-16T12:54:37,857985,200
2023-04-16T12:54:38,62600,200
2023-04-16T12:54:38,947197,200
2023-04-16T12:54:38,330943,200
2023-04-16T12:54:39,124808,200
2023-04-16T12:54:39,604468,200
2023-04-16T12:54:40,884918,200
2023-04-16T12:54:40,661306,200
2023-04-16T12:54:40,853706,200
2023-04-16T12:54:40,564263,200
2023-04-16T12:54:41,760867,200
2023-04-16T12:54:41,312559,200
2023-04-16T12:54:42,162103,200
2023-04-16T12:54:42,26930,200
2023-04-16T12:54:42,131565,200
2023-04-16T12:54:42,21173,200
2023-04-16T12:54:43,723835,200
2023-04-16T12:54:43,947190,200
2023-04-16T12:54:44,825194,200
2023-04-16T12:54:45,643909,200
2023-04-16T12:54:45,397665,200
2023-04-16T12:54:45,283466,200
2023-04-16T12:54:45,881265,200
2023-04-16T12:54:45,599159,200
2023-04-16T12:54:45,379254,200
2023-04-16T12:54:46,62460,200
2023-04-16T12:54:46,841659,200
2023-04-16T12:54:46,430738,200
2023-04-16T12:54:47,233346,200
2023-04-16T12:54:48,9505,200
2023-04-16T12:54:49,481895,200
2023-04-16T12:54:49,166851,200
2023-04-16T12:54:50,871115,200
2023-04-16T12:54:50,407023,200
2023-04-16T12:54:50,131048,200
2023-04-16T12:54:51,538349,200
2023-04-16T12:54:51,617401,200
2023-04-16T12:54:52,226394,200
2023-04-16T12:54:52,816339,200
2023-04-16T12:54:52,305425,200
2023-04-16T12:54:53,187656,200
2023-04-16T12:54:54,913446,200
2023-04-16T12:54:54,302327,200
2023-04-16T12:54:54,531178,200
2023-04-16T12:54:55,416213,200
2023-04-16T12:54:56,416477,200
2023-04-16T12:54:56,778224,200
2023-04-16T12:54:56,708153,200
2023-04-16T12:54:57,356992,200
2023-04-16T12:54:57,605866,200
2023-04-16T12:54:57,79712,200
2023-04-16T12:54:58,940993,200
2023-04-16T12:54:58,989931,200
2023-04-16T12:54:58,117215,200
2023-04-16T12:54:58,609943,200
2023-04-16T12:54:59,141144,200
2023-04-16T12:54:59,779084,200
2023-04-16T12:54:59,941209,200
2023-04-16T12:54:59,413920,200
2023-04-16T12:54:59,393112,200
2023-04-16T12:55:00,374786,200
2023-04-16T12:55:01,798255,200
2023-04-16T12:55:02,790809,200
2023-04-16T12:55:03,731750,200
2023-04-16T12:55:03,569014,200
2023-04-16T12:55:03,45491,200
2023-04-16T12:55:03,54761,200
2023-04-16T12:55:04,148810,200
2023-04-16T12:55:04,665746,200
2023-04-16T12:55:04,835466,200
2023-04-16T12:55:05,151474,200
2023-04-16T12:55:05,891124,200
2023-04-16T12:55:05,87027,200
2023-04-16T12:55:06,425325,200
2023-04-16T12:55:06,708733,200
2023-04-16T12:55:07,834814,200
2023-04-16T12:55:07,366730,200
2023-04-16T12:55:07,343060,200
2023-04-16T12:55:08,593689,200
2023-04-16T12:55:08,175166,200
2023-04-16T12:55:09,567972,200
2023-04-16T12:55:09,687380,200
2023-04-16T12:55:09,91519,200
2023-04-16T12:55:10,980703,200
2023-04-16T12:55:10,130432,200
2023-04-16T12:55:10,282009,200
2023-04-16T12:55:11,298942,200
2023-04-16T12:55:11,570922,200
2023-04-16T12:55:11,910979,200
2023-04-16T12:55:11,381858,200
2023-04-16T12:55:12,830471,200
2023-04-16T12:55:12,155277,200
2023-04-16T12:55:13,48753,200
2023-04-16T12:55:13,610638,200
2023-04-16T12:55:14,436358,200
2023-04-16T12:55:14,524641,200
2023-04-16T12:55:14,678071,200
2023-04-16T12:55:14,193751,200
2023-04-16T12:55:16,18611,200
2023-04-16T12:55:16,669066,200
2023-04-16T12:55:16,177701,200
2023-04-16T12:55:17,761742,200
2023-04-16T12:55:18,732623,200
2023-04-16T12:55:18,210053,200
2023-04-16T12:55:19,764056,200
2023-04-16T12:55:19,370976,200
2023-04-16T12:55:19,792848,200
2023-04-16T12:55:19,38846,200
2023-04-16T12:55:19,753623,200
2023-04-16T12:55:20,725645,200
2023-04-16T12:55:20,513095,200
2023-04-16T12:55:21,311956,200
2023-04-16T12:55:21,601109,200
2023-04-16T12:55:21,360428,200
2023-04-16T12:55:22,858711,200
2023-04-16T12:55:22,221728,200
2023-04-16T12:55:22,592699,200
2023-04-16T12:55:23,323244,200
2023-04-16T12:55:23,14555,200
2023-04-16T12:55:24,678949,200
2023-04-16T12:55:25,546627,200
2023-04-16T12:55:25,171847,200
2023-04-16T12:55:26,717949,200
2023-04-16T12:55:26,718433,200
2023-04-16T12:55:26,676675,200
2023-04-16T12:55:26,713875,200
2023-04-16T12:55:26,748591,200
2023-04-16T12:55:27,227391,200
2023-04-16T12:55:28,94507,200
2023-04-16T12:55:29,154300,200
2023-04-16T12:55:29,181929,200
2023-04-16T12:55:30,626796,200
2023-04-16T12:55:30,770014,200
2023-04-16T12:55:30,592254,200
2023-04-16T12:55:31,142425,200
2023-04-16T12:55:31,552252,200
2023-04-16T12:55:32,745750,200
2023-04-16T12:55:32,474854,200
2023-04-16T12:55:33,261301,200
2023-04-16T12:55:33,251147,200
2023-04-16T12:55:33,895085,200
2023-04-16T12:55:34,311644,200
2023-04-16T12:55:34,934517,200
2023-04-16T12:55:34,723547,200
2023-04-16T12:55:35,857033,200
2023-04-16T12:55:35,300131,200
2023-04-16T12:55:35,928889,200
2023-04-16T12:55:36,922815,200
2023-04-16T12:55:36,930184,200
2023-04-16T12:55:36,537153,200
2023-04-16T12:55:37,158022,200
2023-04-16T12:55:37,751164,200
2023-04-16T12:55:38,591964,200
2023-04-16T12:55:39,898478,200
2023-04-16T12:55:39,452164,200
2023-04-16T12:55:40,88052,200
2023-04-16T12:55:40,536974,200
2023-04-16T12:55:41,970437,200
2023-04-16T12:55:41,644621,200
2023-04-16T12:55:41,322223,200
2023-04-16T12:55:42,9632,200
2023-04-16T12:55:42,446046,200
2023-04-16T12:55:43,964452,200
2023-04-16T12:55:43,557424,200
2023-04-16T12:55:44,862510,200
2023-04-16T12:55:44,859447,200
2023-04-16T12:55:44,867372,200
2023-04-16T12:55:44,180808,200
2023-04-16T12:55:45,357852,200
2023-04-16T12:55:45,842735,200
2023-04-16T12:55:45,940397,200
2023-04-16T12:55:45,526794,200
2023-04-16T12:55:46,422300,200
2023-04-16T12:55:46,644033,200
2023-04-16T12:55:46,808480,200
2023-04-16T12:55:47,338526,200
2023-04-16T12:55:47,374019,200
2023-04-16T12:55:47,221616,200
2023-04-16T12:55:48,389572,200
2023-04-16T12:55:48,80705,200
2023-04-16T12:55:48,765195,200
2023-04-16T12:55:48,692867,200
2023-04-16T12:55:49,456327,200
2023-04-16T12:55:49,294112,200
2023-04-16T12:55:50,259367,200
2023-04-16T12:55:50,171718,200
2023-04-16T12:55:51,352205,200
2023-04-16T12:55:51,648974,200
2023-04-16T12:55:51,649007,200
2023-04-16T12:55:51,147993,200
2023-04-16T12:55:52,218932,200
2023-04-16T12:55:52,92435,200
2023-04-16T12:55:53,211406,200
2023-04-16T12:55:54,544814,200
2023-04-16T12:55:54,384741,200
2023-04-16T12:55:54,355817,200
2023-04-16T12:55:54,818631,200
2023-04-16T12:55:55,114357,200
2023-04-16T12:55:55,733890,200
2023-04-16T12:55:56,170949,200
2023-04-16T12:55:56,216913,200
2023-04-16T12:55:57,928722,200
2023-04-16T12:55:57,937886,200
2023-04-16T12:55:57,200772,200
2023-04-16T12:55:58,20436,200
2023-04-16T12:55:58,305015,200
2023-04-16T12:55:59,651566,200
2023-04-16T12:55:59,618554,200
2023-04-16T12:55:59,18742,200
2023-04-16T12:55:59,477162,200
2023-04-16T12:56:00,520430,200
2023-04-16T12:56:00,845078,200
2023-04-16T12:56:01,950356,200
2023-04-16T12:56:01,201688,200
2023-04-16T12:56:01,460781,200
2023-04-16T12:56:02,355192,200
2023-04-16T12:56:02,572554,200
2023-04-16T12:56:02,480520,200
2023-04-16T12:56:02,154433,200
2023-04-16T12:56:03,230629,200
2023-04-16T12:56:03,498488,200
2023-04-16T12:56:03,903774,200
2023-04-16T12:56:04,604807,200
2023-04-16T12:56:05,946501,200
2023-04-16T12:56:05,591338,200
2023-04-16T12:56:06,178065,200
2023-04-16T12:56:06,139242,200
2023-04-16T12:56:07,199869,200
2023-04-16T12:56:07,717618,200
2023-04-16T12:56:07,956079,200
2023-04-16T12:56:08,13050,200
2023-04-16T12:56:09,29042,200
2023-04-16T12:56:09,727223,200
2023-04-16T12:56:09,909433,200
2023-04-16T12:56:10,246287,200
2023-04-16T12:56:10,974873,200
2023-04-16T12:56:11,479554,200
2023-04-16T12:56:11,22797,200
2023-04-16T12:56:11,229195,200
2023-04-16T12:56:11,364563,200
2023-04-16T12:56:12,371880,200
2023-04-16T12:56:12,195196,200
2023-04-16T12:56:13,479304,200
2023-04-16T12:56:14,131731,200
2023-04-16T12:56:14,748795,200
2023-04-16T12:56:15,361864,200
2023-04-16T12:56:15,110288,200
2023-04-16T12:56:16,428599,200
2023-04-16T12:56:16,684909,200
2023-04-16T12:56:16,855934,200
2023-04-16T12:56:17,312645,200
2023-04-16T12:56:18,679222,200
2023-04-16T12:56:18,675462,200
2023-04-16T12:56:19,652317,200
2023-04-16T12:56:19,910470,200
2023-04-16T12:56:20,580487,200
2023-04-16T12:56:21,323455,200
2023-04-16T12:56:21,228062,200
2023-04-16T12:56:22,590968,200
2023-04-16T12:56:22,153750,200
2023-04-16T12:56:23,222276,200
2023-04-16T12:56:23,476510,200
2023-04-16T12:56:24,711184,200
2023-04-16T12:56:24,644271,200
2023-04-16T12:56:24,674418,200
2023-04-16T12:56:24,31697,200
2023-04-16T12:56:25,920254,200
2023-04-16T12:56:25,256105,200
2023-04-16T12:56:25,594863,200
2023-04-16T12:56:26,509766,200
2023-04-16T12:56:26,257211,200
2023-04-16T12:56:26,300755,200
2023-04-16T12:56:27,265866,200
2023-04-16T12:56:27,444765,200
2023-04-16T12:56:27,885082,200
2023-04-16T12:56:27,108360,200
2023-04-16T12:56:27,828348,200
2023-04-16T12:56:27,434145,200
2023-04-16T12:56:28,593985,200
2023-04-16T12:56:28,581583,200
2023-04-16T12:56:29,792837,200
2023-04-16T12:56:30,895299,200
2023-04-16T12:56:30,293435,200
2023-04-16T12:56:31,879953,200
2023-04-16T12:56:31,113706,200
2023-04-16T12:56:32,545618,200
2023-04-16T12:56:32,809536,200
2023-04-16T12:56:32,612025,200
2023-04-16T12:56:32,749066,200
2023-04-16T12:56:32,716865,200
2023-04-16T12:56:33,705622,200
2023-04-16T12:56:33,433392,200
2023-04-16T12:56:34,520103,200
2023-04-16T12:56:34,398683,200
2023-04-16T12:56:35,530621,200
2023-04-16T12:56:36,319254,200
2023-04-16T12:56:36,381719,200
2023-04-16T12:56:37,959341,200
2023-04-16T12:56:37,180959,200
2023-04-16T12:56:38,944119,200
2023-04-16T12:56:38,247942,200
2023-04-16T12:56:39,837120,200
2023-04-16T12:56:39,500078,200
2023-04-16T12:56:40,758731,200
2023-04-16T12:56:40,426564,200
2023-04-16T12:56:40,782164,200
2023-04-16T12:56:40,442444,200
2023-04-16T12:56:40,649171,200
2023-04-16T12:56:41,119081,200
2023-04-16T12:56:41,975207,200
2023-04-16T12:56:41,441494,200
2023-04-16T12:56:41,295127,200
2023-04-16T12:56:42,74758,200
2023-04-16T12:56:42,113699,200
2023-04-16T12:56:43,197882,200
2023-04-16T12:56:43,435977,200
2023-04-16T12:56:43,376156,200
2023-04-16T12:56:43,479511,200
2023-04-16T12:56:44,747886,200
2023-04-16T12:56:45,230445,200
2023-04-16T12:56:45,819644,200
2023-04-16T12:56:46,885207,200
2023-04-16T12:56:46,580728,200
2023-04-16T12:56:47,592416,200
2023-04-16T12:56:47,47849,200
2023-04-16T12:56:47,433818,200
2023-04-16T12:56:47,497025,200
2023-04-16T12:56:49,710140,200
2023-04-16T12:56:49,974666,200
2023-04-16T12:56:49,746227,200
2023-04-16T12:56:50,689764,200
2023-04-16T12:56:51,276046,200
2023-04-16T12:56:51,505824,200
2023-04-16T12:56:52,753465,200
2023-04-16T12:56:52,86415,200
2023-04-16T12:56:53,321434,200
2023-04-16T12:56:53,235671,200
2023-04-16T12:56:53,453854,200
2023-04-16T12:56:53,857176,200
2023-04-16T12:56:54,572070,200
2023-04-16T12:56:54,170019,200
2023-04-16T12:56:54,382947,200
2023-04-16T12:56:55,13122,200
2023-04-16T12:56:55,413363,200
2023-04-16T12:56:55,923847,200
2023-04-16T12:56:56,158550,200
2023-04-16T12:56:56,13258,200
2023-04-16T12:56:56,91891,200
2023-04-16T12:56:57,836764,200
2023-04-16T12:56:57,739633,200
2023-04-16T12:56:57,154562,200
2023-04-16T12:56:58,520982,200
2023-04-16T12:56:59,706449,200
2023-04-16T12:56:59,613450,200
2023-04-16T12:56:59,778172,200
2023-04-16T12:56:59,616664,200
2023-04-16T12:57:00,790833,200
2023-04-16T12:57:00,473222,200
2023-04-16T12:57:01,989176,200
2023-04-16T12:57:01,400307,200
2023-04-16T12:57:02,375611,200
2023-04-16T12:57:02,103528,200
2023-04-16T12:57:02,4040,200
2023-04-16T12:57:02,904311,200
2023-04-16T12:57:02,2459,200
2023-04-16T12:57:03,494621,200
2023-04-16T12:57:03,39461,200
2023-04-16T12:57:04,999388,200
2023-04-16T12:57:04,338823,200
2023-04-16T12:57:04,569635,200
2023-04-16T12:57:04,331820,200
2023-04-16T12:57:05,702395,200
2023-04-16T12:57:06,341994,200
2023-04-16T12:57:06,556030,200
2023-04-16T12:57:06,242217,200
2023-04-16T12:57:08,644604,200
2023-04-16T12:57:08,568490,200
2023-04-16T12:57:09,646923,200
2023-04-16T12:57:09,448830,200
2023-04-16T12:57:10,300511,200
2023-04-16T12:57:10,758623,200
2023-04-16T12:57:11,424178,200
2023-04-16T12:57:11,33366,200
2023-04-16T12:57:11,369705,200
2023-04-16T12:57:11,761346,200
2023-04-16T12:57:11,57552,200
2023-04-16T12:57:12,82211,200
2023-04-16T12:57:12,326034,200
2023-04-16T12:57:12,602505,200
2023-04-16T12:57:12,889491,200
2023-04-16T12:57:12,845741,200
2023-04-16T12:57:13,803686,200
2023-04-16T12:57:13,497516,200
2023-04-16T12:57:14,178391,200
2023-04-16T12:57:14,309038,200
2023-04-16T12:57:15,584500,200
2023-04-16T12:57:15,259078,200
2023-04-16T12:57:16,417162,200
2023-04-16T12:57:16,336573,200
2023-04-16T12:57:17,300980,200
